openalex_id,title,year,authors,source,doi,cited_by_count,abstract,open_access,pdf_url,landing_page,matched_topic
https://openalex.org/W1992107395,Two Difficult Tunnelling Problems Solved by Using Permeation Grouting: The Excavation of Submerged Large Size Tunnels for Roma and Napoli Metro Projects,2012,"Vittorio Manassero, Giuseppe Salvo",,10.1061/9780784412350.0172,8,"This paper deals with the use of the permeation grouting technique to solve two difficult tunnelling problems within the Napoli and Roma metro projects. Two case studies are illustrated, both relevant to the widening of station platform tunnels starting from twin TBM tunnels, in the presence of improved soil by grouting. The first is relevant to the extension of the Metro Line No. 1 in Napoli, namely Duomo Station, where four platform tunnels were excavated within volcanic Neapolitan Yellow Tuff, under a hydrostatic head of up to 30 m; at the same station four further tunnels for pedestrian access were excavated under the same conditions. The second case study is relevant to the new Metro Line C in Roma, namely Giglioli and Torre Spaccata stations, where four platform tunnels were excavated through volcanic soils: an alternation of pyroclastite and tuff, with a hydrostatic head of 5 to 8 m.",False,,https://doi.org/10.1061/9780784412350.0172,permeation grouting soil
https://openalex.org/W2124291693,Engineering of Ground for Liquefaction Mitigation Using Granular Columnar Inclusions: Recent Developments,2009,"A. Murali Krishna, Madhira R. Madhav",American Journal of Engineering and Applied Sciences,10.3844/ajeassp.2009.526.536,8,"Problem statement: Liquefaction was the most hazardous damage during an earthquake. Ground improvement techniques were employed to mitigate liquefaction hazards. Most common methods to improve engineering properties of soils are densification, reinforcement, grouting/mixing and drainage. Among various remedial measures available, installation of columnar granular inclusions is the most widely adopted method for liquefaction mitigation. Approach: Columnar granular inclusions function as drains and permit rapid dissipation of earthquake induced pore pressures by virtue of their high permeability. Results: One of the chief benefits of ground treatment with granular piles is the densification of in situ ground by which the in-situ properties of the ground get modified to mitigate liquefaction potential. Further, the very high deformation modulus and stiffness of the granular pile material provide reinforcement for the in situ soil and offer another mechanism to mitigate liquefaction. The study described briefly the phenomenon of liquefaction and the associated features. A short discussion on various ground improvement methods available for liquefaction mitigation was presented highlighting the importance of columnar inclusions. Construction methods of different granular columnar inclusions like sand compaction piles/ granular piles were discussed briefly. Recent developments in the research of columnar granular inclusions as liquefaction counter measures were presented in relation to physical, numerical and analytical model studies. Conclusion/Recommendations: Columnar granular inclusions were demonstrated to be very effective for liquefaction mitigation in different case studies and research investigations.",False,,https://doi.org/10.3844/ajeassp.2009.526.536,liquefaction mitigation
https://openalex.org/W2480493316,Effect of deep mixing wall spacing on liquefaction mitigation,2006,"Shinji Ishibashi, Hidenori Takahashi, Masaki Kitazume",,10.1201/noe0415415866.ch83,8,,False,,https://doi.org/10.1201/noe0415415866.ch83,liquefaction mitigation
https://openalex.org/W2106851607,Microscopic Modeling of Colloidal Silica Stabilized Granular Contaminated Soils,2006,"Jay N. Meegoda, Netnapid Tantemsapya",Journal of Materials in Civil Engineering,10.1061/(asce)0899-1561(2007)19:1(91),8,"The low-viscosity stabilizer, colloidal silica (CS), is extensively used as a grouting material in the construction of grout curtains to prevent fluid movements. It is a low viscosity and nontoxic material, which is suitable for injection to stabilize/solidify fine grained soils. It is also used in the in situ treatment of hazardous waste as a stabilizer/solidifier. Once the CS solution is injected into contaminated soil, it moves through the pores inside the soil matrix and initiates the stabilization/solidification process. The viscosity of the CS mixture increases while it moves until complete solidification occurs. In this paper, the transport of CS during injection was simulated at the microscopic level to understand the stabilization/solidification process. The microscopic behavior/movement of CS stabilizer inside anisotropic granular soil during grouting was simulated by numerically solving the Navier-Stokes equation. The change in gel viscosity with time was used to model the movement of CS during injection. A model parameter vmin, the minimum velocity for CS to become a solid, was introduced. The simulation showed that during the grouting of fine sands, solidification starts at the soil surface and expands to fill the majority of voids within 1.2h. The simulation of CS grouting of different soil types, soil compaction levels, and soil anisotropies showed the impact of soil parameters such as grain size distribution, void ratio and anisotropy on velocity contours and the final solidification. This microscopic model can be further improved to be used in the design of grout curtains, especially for the determination of the ability to grout soils and the size of stabilizer plume in such stabilization projects.",False,,https://doi.org/10.1061/(asce)0899-1561(2007)19:1(91),colloidal silica soil
https://openalex.org/W2387852669,Method of energy analysis for compaction grouting,2006,Chang-Ming HE,,,8,"In order to analyze the mechanical mechanism of compression grouting and give the analytical solution of the ultimate grouting pressure,the process of compaction grouting is considered as the question of cavity expansion in infinite soil mass.The ultimate grouting pressure is given by the law of conservation,in which the volume change of cavity expansion is balanced with the compression of soil and the energy given out from cavity expansion is absorbed by the volume change and shear strain caused in soil.The stress-strain-volume change relationships under the high stresses caused by compression grouting are described.The theoretical values agree with the measured values from the field test;and the conclusion that the grouting pressure of columniation cavity is higher than the sphere cavity is gained.",False,,https://openalex.org/W2387852669,compaction grouting
https://openalex.org/W4230393931,The Development of Practice in Permeation and Compensation Grouting: A Historical Review (1802–2002): Part 2 Compensation Grouting,2003,Stuart Littlejohn,,10.1061/40663(2003)4,8,"This paper addresses permeation grouting for the improvement of rocks and soils, in terms of strengthening or reduction of permeability, and compensation grouting for the displacement of structures during subsurface exploration. The historical evolution of these two grouting processes is described leading up to present-day practice. Applications, grouting materials, methods of injection, plant and equipment, limitations, monitoring, and verification are included together with significant case histories for each type of grouting. Part 1 deals with permeation grouting (""The Development of Practice in Permeation and Compensation Grouting: A Historical Review (1802 – 2002): Part 1: Permeation Grouting"").",False,,https://doi.org/10.1061/40663(2003)4,permeation grouting soil
https://openalex.org/W2505292596,Soil improvement experiences in Belgium: part II. Vibrocompaction and stone columns,1997,"W. F. Van Impe, F. De Cock, J. P. Van Der Cruyssen, Jan Maertens",Proceedings of the Institution of Civil Engineers - Ground Improvement,10.1680/gi.1997.010303,8,"This paper forms the second part in a series of three contributions on the soil improvement experience in Belgium. In the first part an overview of the soil improvement techniques most used in Belgium, including the heavy tamping methods, was given. This part continues with performance practice and design aspects of two more procedures (vibratory compaction and stone columns) which have reached a very high technological and engineering design level.",False,,https://doi.org/10.1680/gi.1997.010303,vibrocompaction
https://openalex.org/W1538357325,Mathematical modeling of permeation grouting and subsurface barrier performance,1996,"CA (United States) Lawrence Berkeley National Lab., S Finsterle, USDOE Office of Environmental Restoration and Waste Management, Washington, DC (United States), C Oldenburg, A James, K Pruess, G Moridis",,10.2172/432925,8,"The injection of solution grouts into the subsurface can be used to form underground barriers for the containment of contaminants. The technology requires identifying suitable grout materials, specifically fluids which exhibit a large increase in viscosity after injection and eventually solidify after a controllable period, thus sealing permeable zones. The authors have developed a new fluid property module for the reservoir simulator TOUGH2 to model grout injection, taking into account the increase of liquid viscosity as a function of time and gel concentration. They have also incorporated into the simulator a model which calculates soil hydraulic properties after solidification of the gel within the pore space. The new fluid property module has been used to design and analyze laboratory experiments and field pilot tests in saturated and unsaturated formations under a variety of subsurface conditions. These applications include modeling barrier emplacement in highly heterogeneous soils in the vadose zone, grout injection into the saturated zone in combination with extraction wells for flow control, the design of verification strategies, and the analysis of barrier performance. In this paper the authors discuss the modeling approach and present simulation results of multiple grout injections into a heterogeneous, unsaturated formation.",True,,https://doi.org/10.2172/432925,permeation grouting soil
https://openalex.org/W1864672925,Feasibility of permeation grouting for constructing subsurface barriers,1994,"Sandia National Labs., Albuquerque, NM (United States), B Dwyer, USDOE, Washington, DC (United States)",,10.2172/10116902,8,"Efforts are being made to devise technologies that provide interim containment of waste sites while final remediation alternatives are developed. Permeation grouting, a technique used extensively in the civil and mining engineering industry has been investigated as a method for emplacing a subsurface containment barrier beneath existing waste sites. Conceptually an underlying barrier is placed by injecting grout into the formation at less than fracturing pressure from a series of directionally drilled boreholes beneath the waste site. This study evaluated the penetration and performance characteristics in varying soil conditions of four different grout materials (two microfine cements, mineral wax, and sodium silicate) at a field scale. Field testing consisted of grout injection via sleeve (tube-a`-manchette) pipe into both vertical and horizontal borehole configurations at the Mixed Waste Landfill Integrated Demonstration site at Sandia National Laboratories. Prior to, during, and after grout injection non-intrusive geophysical techniques were used to map grout flow. Following the tests, the site was excavated to reveal details of the grout permeation, and grouted soil samples were cored for laboratory characterization. The non-intrusive and intrusive grout mapping showed preferential flow patterns, i.e., the grout tended to follow the path of least resistance. Preliminary testing indicates that permeation grouting is a feasible method for emplacing a low permeability subsurface barrier in the semi-arid unconsolidated alluvial soils common to the Southwest. Despite the success of this project, difficulties in predicting grout flow in heterogeneous soils and non-intrusive methods for imaging grout location and continuity are issues that need more attention.",True,,https://doi.org/10.2172/10116902,permeation grouting soil
https://openalex.org/W2564993927,"Reduction of Liquefaction Potential by Compaction Grouting at Pinopolis West Dam, SC",1993,"Juan I. Baez, James F. Henry",,,8,"A previous 1984 field study and subsequently published paper (Salley et.al., 1987) described the seismic design background and evaluated the potential success of compaction grouting to mitigate the liquefaction risk of a sand to silty sand layer underlying the 70 ft (21.3 m) high Pinopolis West Dam in Moncks Corner, SC. This paper emphasizes a description of 1989 construction procedures and the evaluation of observations of the different monitoring criteria. Evaluated criteria were limited to grout volumes, grout pressures, and ground heave. In order to closely evaluate these criteria, 4 of the 42 sectors grouted in 1989 were selected as representative of the overall grouting operations. The usefulness of a strip chart recorder attached to the grout line is also highlighted. Observations indicated that volume displacement ratios averaged around 18%. The target volume per foot (0.3 m) was generally achieved in the primary injections, and grout pressures or volume quantities usually controlled the grouting in the secondary injections. The tertiary grout phase was usually governed by pressures or ground heave. Grout pressure development showed a general pattern of gradual rise to 250 psi (1,725 KPa) followed by a rapid increase to the limiting criterion. Corrected SPT results obtained following the completion of the grouting program ranged between 11 and 38 bpf compared to an average of 4 bpf before treatment. Revised specifications required that SPT values range from 12 to 17 bpf depending on the amount of fines present in the soil. Where post grouting SPTs were found to be lower than required, a quaternary injection phase was applied.",False,,https://cedb.asce.org/CEDBsearch/record.jsp?dockey=0081196,compaction grouting
https://openalex.org/W3204619500,Post - liquefaction settlement of sand - mechanism and in situ evaluation,1992,"K Arulanandan, Jesus Sybico",,,8,,False,,https://pesquisa.bvsalud.org/portal/resource/pt/des-7923,post liquefaction settlement
https://openalex.org/W3210510824,Effects of lateral spreading on buried pipelines during the 1971 San Fernando earthquake.,1983,"Thomas D. O’Rourke, Mohamed Tawfik",ASME. PVP (American Society of Mechanical Engineers. Pressure Vessels and Piping Div.),,8,,False,,https://jglobal.jst.go.jp/en/detail?JGLOBAL_ID=200902094409058988,lateral spreading earthquake
https://openalex.org/W2210274248,Discussion of “Compaction Grouting”,1974,Hong-yau Wong,Journal of the Geotechnical Engineering Division,10.1061/ajgeb6.0000049,8,,False,,https://doi.org/10.1061/ajgeb6.0000049,compaction grouting
https://openalex.org/W3033120166,On the effect of anisotropy on drained static liquefaction triggering,2020,David Reid,Géotechnique Letters,10.1680/jgele.19.00042,7,"A number of recent tailings storage facility (TSF) failures has been indicated through post-failure investigations to have been triggered in tailings that were under drained conditions up to the initiation of instability. Such field-scale behaviour is consistent with many laboratory element studies on drained triggering of instability. However, essentially all available data on the drained initiation of instability has been carried out under conditions where the principal stress angle (α) is zero. This is despite the principal stress angle in zones of TSFs where instability is likely to be triggered being below-slope, where α is higher than zero. To assess the implications of anisotropy on the drained initiation of instability, the limited data available that enables assessment of the effects of α on instability in undrained testing is referenced. These data suggest that the likely range of principal stress angles below-slope areas of TSFs are such that anisotropy should be considered in estimating relevant triggering stress ratios. The need for more experimental data of drained triggering of instability at principal stress angles relevant to below-slope conditions is outlined.",False,,https://doi.org/10.1680/jgele.19.00042,liquefaction triggering
https://openalex.org/W3041876784,Optimisation of vibrocompaction process for wood-based concrete blocks,2020,"Jonathan Page, Chafika Djelal, Yannick Vanhove",The International Journal of Advanced Manufacturing Technology,10.1007/s00170-020-05674-3,7,,False,,https://doi.org/10.1007/s00170-020-05674-3,vibrocompaction
https://openalex.org/W3000617248,Vibrocompaction of Lead-Free Piezoceramic Material Based on Solid Solutions of Potassium and Sodium Niobates,2020,"S. G. Ponomarev, A. V. Smirnov, А. В. Резниченко, А. А. Васин, В. П. Тарасовский, А. D. Shlyapin, I.S. Solovev",Glass and Ceramics,10.1007/s10717-020-00197-5,7,,False,,https://doi.org/10.1007/s10717-020-00197-5,vibrocompaction
https://openalex.org/W2996302074,Experimental Study of the Lateral Spreading Pressure Acting on a Pile Foundation During Earthquakes,2019,"Takashi NAGAO, Daisuke Shibata",Engineering Technology & Applied Science Research,10.48084/etasr.3217,7,"In the seismic design of pile foundations, the safety of the pile is assessed by considering the inertial force during an earthquake and subgrade reaction as external forces against the pile. The amount of deformation of the pile must be limited to a small value to maintain the safety of the pile. In the event of a large earthquake, quay walls and seawalls are subjected to lateral spreading because of the influence of biased seaward earth pressure. The amount of lateral spreading is considerably larger than what can be expected in a typical pile seismic design and may reach several meters. In this study, loading experiments that reproduced lateral spreading were conducted to evaluate the lateral spreading pressure acting on a pile when considerably large lateral spreading occurred. The experiment results showed that lateral spreading pressure depended on the ratio of pile spacing to pile diameter while the peak value of lateral spreading pressure was larger than the one assumed in practical design.",True,http://etasr.com/index.php/ETASR/article/download/3217/pdf,https://doi.org/10.48084/etasr.3217,lateral spreading earthquake
https://openalex.org/W3005710283,An improved model of compaction grouting considering three-dimensional shearing failure and its engineering application,2019,"Liang Li, Zhou-Chen Xiang, Jin-feng Zou, Feng Wang",Geomechanics and Engineering,10.12989/gae.2019.19.3.217,7,"This study focuses on an improved prediction model to determine the limiting grouting pressure of compaction grouting considering the ground surface upheaval, which is caused by the three-dimensional conical shearing failure. The 2D-dimensional failure curve in Zou and Xia (2016) was improved to a three-dimensional conical shearing failure for compaction grouting through coordinate rotation. The process of compaction grouting was considered as the cavity expansion in infinite Mohr-Coulomb (M-C) soil mass. The prediction model of limiting grouting pressure of compaction grouting was proposed with limit equilibrium principle, which was validated by comparing the results in El-Kelesh et al. (2001) and numerical method. Furthermore, using the proposed prediction model, the vertical and horizontal grouting tube techniques were adopted to deal with the subgrade settlement in Shao-huai highway at Hunan Provence of China. The engineering applicability and effectiveness of the proposed model were verified by the field test. The research on the prediction model for the limiting grouting pressure of compaction grouting provides practical example to the rapid treatment technology of subgrade settlement.",False,,http://koreascience.or.kr/article/JAKO201932569394878.page,compaction grouting
https://openalex.org/W2808403779,Post-Liquefaction Volumetric Strain of Gravel-Sand Mixtures in Constant Volume Simple Shear,2018,"Jonathan Hubler, Adda Athanasopoulos-Zekkos, Dimitrios Zekkos",Geotechnical Earthquake Engineering and Soil Dynamics V,10.1061/9780784481455.042,7,"Estimation of post-liquefaction settlement is critical to robust design within a performance-based earthquake engineering framework. However, most research in soil liquefaction has focused on triggering of liquefaction rather than post-liquefaction response. In addition, the liquefaction and post-liquefaction response of gravelly soils is not as well understood as sandy soils because of the challenges of testing large particle size materials in the laboratory. In this study, a prototype large-size cyclic simple shear (CSS) device was utilized to evaluate the post-liquefaction response of gravel-sand mixtures. Test materials included 9 mm subrounded pea gravel, 8 mm angular crushed limestone (CLS8), subrounded Ottawa C109 sand, and mixtures of gravel and sand at varying percentages. Constant volume cyclic simple shear tests were performed to assess post-liquefaction volumetric strain (settlement). The effects of particle angularity, relative density, and mixture percentage on post-liquefaction volumetric strain were investigated. The results show that post-liquefaction volumetric strain is dependent on particle angularity. As particle angularity increased, the post-liquefaction volumetric strain decreased for the uniform materials (Ottawa C109 sand, pea gravel, and CLS8). The subrounded pea gravel and subrounded Ottawa C109 sand had similar post-liquefaction volumetric strains, indicating that uniform gravel and uniform sand can have similar values of post-liquefaction volumetric strain if their particle morphology is similar.",False,,https://doi.org/10.1061/9780784481455.042,post liquefaction settlement
https://openalex.org/W2807181114,Remarks on wet deep soil mixing quality control,2018,"Jean Luc CHAUMENY, Piotr Kanty, Tobias REITMEIER",ce/papers,10.1002/cepa.708,7,"Abstract As wet soil mixing has a lot of advantages in comparison to other soil improvement methods it is used more often all over the world. It can be used as sealing element instead of diaphragm walls or also as load bearing element as an alternative to stone columns or even to piles. For these challenging uses the quality control is important to guarantee that the values in the field match with the original design criteria. Since a soil mixing element consists mainly of the in‐situ subsoil also the quality of the final product has a natural spread. To ensure the quality of the product and thereby the stability of the founded building quality control is a big issue that has to be followed, keeping in mind that the base material is natural and a certain spread of the samples is normal. This article gives a general overview of different methods of taking samples, analyses UCS values of different jobsites and different methods. The article outlines a possible way for quality control on soil mixing projects.",False,,https://doi.org/10.1002/cepa.708,deep soil mixing
https://openalex.org/W2789593176,SOIL BASES IMPROVEMENT BY USING DEEP SOIL MIXING TECHNOLOGY,2017,"F. F. Zekhniev, Dmitrii Vnukov, Aleksandr Korpach, Keller Group plc Vremya LLP",PNRPU Construction and Architecture Bulletin,10.15593/2224-9826/2017.4.12,7,"Опубликована: 15 декабря 2017На основе анализа накопленного международного опыта в данной статье описана технология преобразования грунтов оснований зданий и сооружений методом глубинного перемешивания грунта (ГПГ).Приводятся варианты использования технологии в различных грунтовых условиях, указываются основные виды оборудования для выполнения работ.Представлены основные расчетные предпосылки проектирования преобразованных оснований и особенности обоснования проектного решения с учетом требований российских нормативных документов и имеющегося международного опыта проектирования работ по технологии глубинного перемешивания грунта.В качестве расчетной основы предложены три основных подхода: в рамках действующих СП по приведенному модулю деформации или по расчетной схеме свайного фундамента; с использованием метода ячейки, включающей грунтоцементный элемент и окружающий грунт; с применением конечно-элементных трехмерных программных комплексов.В дополнение к действующим строительным нормам предлагается использование стандарта организации как инструмента внедрения технологии глубинного перемешивания в практику фундаментостроения.В статье приведены основные параметры, подлежащие контролю в процессе производства работ, а также характеристики преобразованного грунта, подлежащие проверке на площадке строительства.Проектные и технологические аспекты применения глубинного перемешивания грунтов показаны на конкретном примере проектирования фундаментов здания на искусственном основании, освещены конструктивные и технологические преимущества технологии ГПГ на указанной площадке строительства.На основании техникоэкономического сравнения вариантов указана экономия за счет применения технологии перемешивания по отношению к двум другим проектным решениям.Выводы в статье указывают на дальнейшее перспективное развитие данного метода с постановкой основной цели для последующих научно-практических работ. © ПНИПУ Ключевые слова:глубинное перемешивание грунта, грунтоцементные элементы усиления, оборудование для перемешивания грунта, контроль преобразования грунта, расчетные модели преобразованных грунтовых оснований  Зехниев Фаршед Фарходович -кандидат технических наук, заведующий лабораторией № 2 «Основания и фундаменты на слабых грунтах», e-mail:",True,https://doi.org/10.15593/2224-9826/2017.4.12,https://doi.org/10.15593/2224-9826/2017.4.12,deep soil mixing
https://openalex.org/W2731162549,THE ESTIMATION OF BEARING CAPACITY AND SWELL POTENTIAL OF DEEP SOIL MIXING ON EXPANSIVE SOIL BY SMALL SCALE MODEL TEST,2017,Yulvi Zaika,International Journal of Geomate,10.21660/2017.38.6527,7,"Deep Soil Mixing (DSM) is a ground modification technique to improve soil characteristic.This paper explain the result of laboratory experiment of deep soil mixing (DSM) in small scale.The model have been constructed to estimate field condition.The important properties of expansive soil such as the strength and swelling were investigated.The fly ash was used as binder material to enhance strength and mitigate swell potential.However optimum binder dosage, water -binder ratio and geometrical column (length, diameter and spacing) influenced performance of DSM.Variation of length and spacing of column could be established by considering active zone and the area ratio in the single square arrangement.The required treatment area are determined based on tolerable swelling and allowable bearing capacity.The small scale of DSM construction showed significant improvement of swell and strength properties compare with untreated soil.The empirical model are presented in this research provided reasonable predictions of strength and swelling for in situ condition.",True,https://doi.org/10.21660/2017.38.6527,https://doi.org/10.21660/2017.38.6527,deep soil mixing
https://openalex.org/W2735018314,Numerical Simulations of Ground Improvement Using Stone Columns in “Bouregreg Valley”,2017,"Noura Nehab, Khadija Baba, Latifa Ouadif, Lahcen Bahi",Sustainable civil infrastructures,10.1007/978-3-319-63889-8_6,7,,False,,https://doi.org/10.1007/978-3-319-63889-8_6,stone columns ground improvement
https://openalex.org/W2270266805,Russian methods and equipment for spatial vibrocompaction foundations and structures,2016,О. П. Минаев,Japanese Geotechnical Society Special Publication,10.3208/jgssp.tc305-11,7,"Russian method for soil compaction with the help of the vibrating driver of longitudinal vibration with a spatial compactor is used throughout the world for vibratory compaction of sandy foundation soils which can be water-saturated or slightly damp or combined together. The paper provides the results of the theoretical justification on the basis of a design model and field tests of this method for deep vibratory compaction of foundations, which show its disadvantages. These disadvantages manifest themselves the most clearly during the compaction of especially thick sandy foundations (9 m and more). This paper shows that the disadvantages of the well-known vibrating driver can be eliminated or reduced dramatically when using a vibratory compactor with radial elements placed at a certain height at the lower part of its rod. This helps to improve the performance of the vibrating driver when it is used together with a reliable and economical vibratory device.",True,https://www.jstage.jst.go.jp/article/jgssp/2/80/2_TC305-11/_pdf,https://doi.org/10.3208/jgssp.tc305-11,vibrocompaction
https://openalex.org/W775991275,Shaking Model Tests on Liquefaction Mitigation of Embedded Lifeline,2015,"Ikuo Towhata, M. Otsubo, Taro Uchimura, Masato Shimura, Bangan Liu, Toshihiko Hayashida, Damoun Taeseri, Bertrand Cauvin","Geotechnical, geological and earthquake engineering",10.1007/978-3-319-10786-8_12,7,,False,,https://doi.org/10.1007/978-3-319-10786-8_12,liquefaction mitigation
https://openalex.org/W2118773405,Improvement of granular soils by low pressure grouting,2011,"Utkan Mutman, Aydõn Kavak",International Journal of the Physical Sciences,10.5897/ijps11.429,7,"Permeation grouting is a deep-soil improvement technique in which grout is injected into the voids, fissures and cavities in a soil formation in order to improve resistance to liquefaction, strength and durability and to reduce its permeability and deformability. The objective of this research is to investigate the parameters that affect the strength of cement grouted granular soils through laboratory testing. With this objective, cement grouting is applied, by using a special apparatus assembled for injection, into two different types of granular soil samples each of which is prepared to have 25, 50, 75 and 100% relative densities. Test samples are then grouted using cement grouts with different water/cement ratios by weight of 0.7, 1.0 and 1.5, by applying different levels of grouting pressures of 100, 150 and 200 kPa. At the end of the curing period, which is either 7 or 28 days, the test specimens are subjected to unconfined compression test. Large values of unconfined compression strength (as much as 19 MPa) reached by the test specimens verify the effectiveness of permeation grouting in granular soils. Test results also indicate that permeation grouting is most effective when the water/cement ratio is in the range of 0.7 to 1.0.",True,,https://www.academicjournals.org/article/article1380787390_Mutman and Kavak.pdf,permeation grouting soil
https://openalex.org/W2596136683,Comparison of Liquefaction Triggering Analysis Approaches for an Embankment Dam and Foundation,2010,"David C. Serafini, Vlad Perlea",,,7,,False,,https://scholarsmine.mst.edu/cgi/viewcontent.cgi?article=2747&context=icrageesd,liquefaction triggering
https://openalex.org/W4242287517,Comparison of vibrocompaction methods by numerical simulations,2008,"I Herle, J Wehr, M Arnold",,10.1201/9780203883334.pt1,7,,False,,https://doi.org/10.1201/9780203883334.pt1,vibrocompaction
https://openalex.org/W57851741,Small Strain Properties and Cyclic Resistance of Clean Sand Improved by Silicate-Based Permeation Grouting,2007,"Y. Tsukamoto, Kenji Ishihara, Keitaro Umeda, Tadao Enomoto, Jun Sato, Daiki HIRAKAWA, Fumio Tatsuoka",Solid mechanics and its applications,10.1007/978-1-4020-6146-2_32,7,,False,,https://doi.org/10.1007/978-1-4020-6146-2_32,permeation grouting soil
https://openalex.org/W2313218260,Issues in Design and Evaluation of Compaction Grouting for Foundation Repair,2005,"Darrell Wilder, Graham Smith, Jesús Gómez",,10.1061/40783(162)8,7,"Design of Compaction Grouting for improvement of soil properties is often based on previous experience and relies on pre- and post-construction evaluation of soil properties. However, this design practice is not always suitable. An aerator tank at a food-processing facility, in Georgetown, Delaware, provided a good opportunity to evaluate design procedures in Compaction Grouting. The perimeter walls of the tank had been undergoing significant vertical displacement and rotation, presumably due to insufficient bearing capacity of the underlying loose sands. A Compaction Grouting program was designed to improve the bearing capacity of the soils through the combination of the effects of soil densification and soil reinforcement induced by the grout inclusions. Standard Penetration, Cone Penetration, and Dilatometer testing were used with limited success to evaluate the effectiveness of grouting. Post-construction monitoring of the structure revealed that the treatment was successful. This paper describes the process followed for design and installation of the compaction grouting elements, as well as the results of the monitoring collected to date. The paper also discusses the difficulties encountered during interpretation of the in-situ testing. Some recommendations for design and evaluation of compaction grouting in loose, granular soils are presented.",False,,https://doi.org/10.1061/40783(162)8,compaction grouting
https://openalex.org/W1235101209,Lateral Spreading During Centrifuge Model Earthquakes,2000,"Stuart K. Haigh, Spg Madabhushi, Kenichi Soga, Youichi Taji, Yasuhiro Shamoto",Cambridge University Engineering Department Publications Database,,7,,False,,http://publications.eng.cam.ac.uk/329361/,lateral spreading earthquake
https://openalex.org/W2622104940,Problems Associated with Liquefaction and Lateral Spreading During Earthquakes,1998,"Kenji Ishihara, Misko Cubrinovski",Geotechnical Earthquake Engineering and Soil Dynamics III,,7,,False,,https://cedb.asce.org/CEDBsearch/record.jsp?dockey=0112703,lateral spreading earthquake
https://openalex.org/W1604423628,Implementation of deep soil mixing at the Kansas City Plant,1998,"Oak Ridge National Lab., Grand Junction, CO (United States), F Gardner, N Korte, J Strong-Gunderson, R Siegrist, O West, S Cline, J Baker",,10.2172/303942,7,"In July 1996, the US Department of Energy (DOE) Kansas City Plant (KCP), AlliedSignal Federal Manufacturing and Technologies, and Oak Ridge National Laboratory (ORNL), conducted field-scale tests of in situ soil mixing and treatment technologies within the Northeast Area (NEA) of the KCP at the Former Ponds site. This demonstration, testing, and evaluation effort was conducted as part of the implementation of a deep soil mixing (DSM) innovative remedial technology demonstration project designed to test DSM in the low-permeability clay soils at the KCP. The clay soils and groundwater beneath this area are contaminated by volatile organic compounds (VOCs), primarily trichloroethene (TCE) and 1,2-dichloroethene (1,2-DCE). The demonstration project was originally designed to evaluate TCE and 1,2-DCE removal efficiency using soil mixing coupled with vapor stripping. Treatability study results, however, indicated that mixed region vapor stripping (MRVS) coupled with calcium oxide (dry lime powder) injection would improve TCE and 1,2-DCE removal efficiency in saturated soils. The scope of the KCP DSM demonstration evolved to implement DSM with the following in situ treatment methodologies for contaminant source reduction in soil and groundwater: DSM/MRVS coupled with calcium oxide injection; DSM/bioaugmentation; and DSM/chemical oxidation using potassium permanganate. Laboratory treatability studies were started in 1995 following collection of undisturbed soil cores from the KCP. These studies were conducted at ORNL, and the results provided information on optimum reagent concentrations and mixing ratios for the three in situ treatment agents to be implemented in the field demonstration.",True,,https://doi.org/10.2172/303942,deep soil mixing
https://openalex.org/W2080190634,A comparison of foundation compaction techniques,1986,"Zoltan V. Solymar, David J. Reed",Canadian Geotechnical Journal,10.1139/t86-040,7,"Soil investigation programs established the presence of locally loose to medium dense noncohesive foundation materials at three major industrial project sites. It was neccessary to densify these materials to ensure that unacceptable differential settlements did not occur between separate foundations and to reduce the potential for liquefaction of the looser zones in the event of seismic disturbance. Horizontal ground accelerations of 0.05, 0.1, and 0.3 g were used in the respective seismic analyses for the three sites. Four different techniques for in-place compaction were employed to densify the loose to medium dense soils: vibro and impact compaction, compaction piling, and deep blasting.Site descriptions and soil parameters measured are presented. A short explanation of design considerations and production work procedures is followed by a detailed comparison of the improvements obtained, measured in terms of standard or static cone penetration resistance and true relative density. Problems encountered and phenomena observed during performance of the work are described, such as the time-dependent strength increase in disturbed sands. Key words: compaction piling, deep blasting, impact compaction, vibrocompaction, foundation, penetration tests.",False,,https://doi.org/10.1139/t86-040,vibrocompaction
https://openalex.org/W1692440209,Compaction Grouting-A Significant Case History,1978,James Warner,Journal of the Geotechnical Engineering Division,10.1061/ajgeb6.0000667,7,An extensive compaction grouting program was employed for the soil stabilization phase of settlement repairs to the West Orange County (California) Municipal Courts Building. The structure had developed differential settlement with a magnitude as great as 5 in. (13 mm) in the 8 yr period between its construction and the initiation of the repairs.,False,,https://doi.org/10.1061/ajgeb6.0000667,compaction grouting
https://openalex.org/W2023000430,A study on the effect of colloidal silica in peptising iron oxide with reference to red brown soil formation on limestone,1960,D. H. Khan,Journal of the Science of Food and Agriculture,10.1002/jsfa.2740110303,7,"Abstract Colloidal silica will peptise Fe2O3 in alkaline media containing Na ions, but Ca ions cause flocculation of the silica and no peptisation of Fe2O2 occurs. It is concluded that the theory of Reifenberg on the formation of terra rossa on limestone is untenable.",False,,https://doi.org/10.1002/jsfa.2740110303,colloidal silica soil
